numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	
17937	60866	sorcery	33	33	22	30	21	0.64706	1.5315	0.26228	1.3617	Noun	33	1	2.8233	3	100.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	
9769	32818	incumbents	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	61.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
14359	47952	picketers	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	60.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	
6780	23055	expressway	49	49	41	33	28	0.96078	1.699	0.48879	1.6232	Noun	49	1	2.9908	3	39	10	0	1	low	low3	4	40	1	2	41	42	43	44	
11655	39147	marigold	8	8	6	0	0	0.15686	0.95424	0.071531	0.8451	Noun	8	1	2.2461	3	52.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4728	15622	cucumber	101	101	72	97	71	1.9804	2.0086	0.85837	1.8633	Noun	101	1	3.3004	3	37	8	0	1	low	low3	4	40	1	2	41	42	43	44	
13868	46384	parishes	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	138.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
3920	12520	collages	3	3	2	3	2	0.058824	0.60206	0.023844	0.47712	Noun	3	1	1.8939	3	131.71	8	1	1	low	low3	4	40	1	2	41	42	43	44	
7184	24399	fireflies	52	52	28	43	24	1.0196	1.7243	0.33381	1.4624	Noun	52	1	3.0161	3	95.63	9	0	1	low	low3	4	40	1	2	41	42	43	44	
8587	28783	guitarist	36	36	24	36	24	0.70588	1.5682	0.28612	1.3979	Noun	36	1	2.86	3	67.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
18190	61782	squalls	3	3	3	2	2	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	1	33.17	7	0	1	low	low1	3	30	1	2	31	32	33	34	
20793	71703	voyagers	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	66.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
10328	35095	jubilee	41	41	23	15	13	0.80392	1.6232	0.2742	1.3802	Noun	41	1	2.9151	3	61.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	
3087	9902	cask	6	6	4	6	4	0.11765	0.8451	0.047687	0.69897	Noun	6	1	2.1369	1	24	4	6	1	low	low1	3	30	1	2	31	32	33	34	
20416	70638	vacancy	45	45	40	42	39	0.88235	1.6628	0.47687	1.6128	Noun	45	1	2.9546	3	31.5	7	0	1	low	low3	4	40	1	2	41	42	43	44	
15997	53965	reorder	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	107.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
2013	6628	blocs	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	1	27.75	5	4	1	low	low1	3	30	1	2	31	32	33	34	
3777	12113	clowns	317	317	234	280	220	6.2157	2.5024	2.7897	2.3711	Noun	317	1	3.7943	1	41.4	6	1	1	high	high1	1	10	1	2	11	12	13	14	
9684	32310	impassion	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	73.88	9	0	1	low	low3	4	40	1	2	41	42	43	44	
20284	69573	uniqueness	18	18	16	18	16	0.35294	1.2788	0.19075	1.2304	Noun	18	1	2.5706	3	57.11	10	0	1	low	low3	4	40	1	2	41	42	43	44	
15170	50521	projectile	43	43	38	42	37	0.84314	1.6435	0.45303	1.5911	Noun	43	1	2.9353	3	104	10	1	1	low	low3	4	40	1	2	41	42	43	44	
16793	56893	scheduler	1	1	1	1	1	0.019608	0.30103	0.011922	0.30103	Noun	1	1	1.5929	3	40.63	9	2	1	low	low3	4	40	1	2	41	42	43	44	
8094	27270	gills	61	61	46	54	43	1.1961	1.7924	0.5484	1.6721	Noun	61	1	3.0842	1	47.5	5	10	1	low	low1	3	30	1	2	31	32	33	34	
9996	33704	integer	7	7	7	6	6	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	89.17	7	0	1	low	low3	4	40	1	2	41	42	43	44	
8449	28327	greenery	7	7	7	7	7	0.13725	0.90309	0.083453	0.90309	Noun	7	1	2.1949	3	106.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
12671	42355	mutineer	8	8	4	8	4	0.15686	0.95424	0.047687	0.69897	Noun	8	1	2.2461	3	75.86	8	0	1	low	low3	4	40	1	2	41	42	43	44	
15796	52835	recliner	9	9	6	7	5	0.17647	1	0.071531	0.8451	Noun	9	1	2.2918	3	116	8	1	1	low	low3	4	40	1	2	41	42	43	44	
2172	7149	bonuses	36	36	31	34	29	0.70588	1.5682	0.36958	1.5051	Noun	36	1	2.86	3	124.67	7	0	1	low	low3	4	40	1	2	41	42	43	44	
15572	51928	racks	44	44	35	43	35	0.86275	1.6532	0.41726	1.5563	Noun	44	1	2.945	1	48.25	5	12	1	low	low1	3	30	1	2	31	32	33	34	
11336	38103	lozenges	8	8	4	8	4	0.15686	0.95424	0.047687	0.69897	Noun	8	1	2.2461	3	95.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	
18469	62805	strait	9	9	8	4	3	0.17647	1	0.095374	0.95424	Noun	9	1	2.2918	1	48.2	6	1	1	low	low1	3	30	1	2	31	32	33	34	
7451	25201	follicle	12	12	12	12	12	0.23529	1.1139	0.14306	1.1139	Noun	12	1	2.4058	3	58.43	8	0	1	low	low3	4	40	1	2	41	42	43	44	
20209	68579	umpire	54	54	30	44	26	1.0588	1.7404	0.35765	1.4914	Noun	54	1	3.0322	3	22.8	6	1	1	low	low3	4	40	1	2	41	42	43	44	
3435	10929	cheque	294	294	151	284	145	5.7647	2.4698	1.8002	2.1818	Noun	296	1	3.7617	1	25.8	6	0	1	high	high1	1	10	1	2	11	12	13	14	
8747	29239	hames	2	2	1	2	1	0.039216	0.47712	0.011922	0.30103	Noun	2	1	1.769	1	75.75	5	7	1	low	low1	3	30	1	2	31	32	33	34	
15226	50723	prose	48	48	38	44	37	0.94118	1.6902	0.45303	1.5911	Noun	48	1	2.982	1	43	5	4	1	low	low1	3	30	1	2	31	32	33	34	
10340	35131	jugglers	9	9	8	7	7	0.17647	1	0.095374	0.95424	Noun	9	1	2.2918	3	78.57	8	0	1	low	low3	4	40	1	2	41	42	43	44	
4452	14769	coverall	3	3	3	3	3	0.058824	0.60206	0.035765	0.60206	Noun	3	1	1.8939	3	78.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
7941	26809	gatherer	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	93	8	1	1	low	low3	4	40	1	2	41	42	43	44	
14824	49218	porcelain	80	80	68	75	63	1.5686	1.9085	0.81068	1.8388	Noun	80	1	3.2003	3	43	9	0	1	low	low3	4	40	1	2	41	42	43	44	
19633	66719	tomb	287	287	140	250	126	5.6275	2.4594	1.6691	2.1492	Noun	286	1	3.7512	1	17	4	5	1	high	high1	1	10	1	2	11	12	13	14	
11761	39488	matriarch	15	15	12	15	12	0.29412	1.2041	0.14306	1.1139	Noun	15	1	2.496	3	39.38	9	1	1	low	low3	4	40	1	2	41	42	43	44	
3029	9753	carpentry	23	23	22	19	19	0.45098	1.3802	0.26228	1.3617	Noun	22	1	2.672	3	65.25	9	0	1	low	low3	4	40	1	2	41	42	43	44	
12061	40463	midmorning	4	4	4	4	4	0.078431	0.69897	0.047687	0.69897	Noun	4	1	1.9908	3	131.33	10	0	1	low	low3	4	40	1	2	41	42	43	44	
12275	41181	moccasin	2	2	2	2	2	0.039216	0.47712	0.023844	0.47712	Noun	2	1	1.769	3	22.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	
