numid|f	X|f	Word|s	Unnamed|f	FREQcount|f	Cdcount|f	FREQlow|f	Cdlow|f	SUBLTLWF|f	Lg10WF|f	SUBTLCD|f	Lg10CD|f	Dom_PoS_SUBTLEX|s	Freq_dom_PoS_SUBTLEX|f	Percentage_dom_PoS|f	Zipfvalue|f	cmu_sylls|f	BF_TP|f	LEN_L|f	N|f	Zipfvalue_incl|f	Zipfvalue_cat|s	cond_name|s	cond_code|f	trigger_code|f	len|f	corr_resp|f	fix_code|f	word_code|f	delay_code|f	audioresp_code|f	list|f	list_name|s	file_num|s	jittered_ISI|f	total_time|f
7683	7682	grin	28435	138	118	128	114	2.7059	2.143	1.4068	2.0755	Noun	114	0.82609	3.4348	1	17.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_7683_grin_low1	3300	11300
4948	4947	dime	18223	615	473	604	466	12.0588	2.7896	5.639	2.6758	Noun	609	0.99673	4.0814	1	15.67	4	9	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_4948_dime_high1	3250	11250
618	617	approval	2836	428	333	423	330	8.3922	2.6325	3.97	2.5237	Noun	429	1	3.9243	3	35.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_618_approval_high3	3450	11450
3146	3145	chill	11088	828	540	559	412	16.2353	2.9186	6.4378	2.7332	Noun	428	0.51816	4.2104	1	40	5	1	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_3146_chill_high1	3450	11450
17587	17586	tech	65262	326	215	192	149	6.3922	2.5145	2.5632	2.3345	Noun	325	1	3.8064	1	12.33	4	1	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_17587_tech_high1	3200	11200
14154	14153	rack	51919	397	320	362	303	7.7843	2.5999	3.815	2.5065	Noun	330	0.83333	3.8917	1	32	4	15	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_14154_rack_high1	3500	11500
18556	18555	universe	69592	1289	703	1184	682	25.2745	3.1106	8.381	2.8476	Noun	1269	0.98448	4.4024	3	48.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_18556_universe_high3	3350	11350
4272	4271	crust	15521	166	126	163	124	3.2549	2.2227	1.5021	2.1038	Noun	164	0.98795	3.5146	1	34	5	4	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_4272_crust_low1	3450	11450
17679	17678	tent	65564	892	445	806	425	17.4902	2.9509	5.3052	2.6493	Noun	887	0.99663	4.2427	1	23.33	4	15	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_17679_tent_high1	3450	11450
3243	3242	cinema	11533	198	135	163	111	3.8824	2.2989	1.6094	2.1335	Noun	197	0.99495	3.5907	3	26	6	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_3243_cinema_low3	3450	11450
6504	6503	finale	24288	125	87	115	78	2.451	2.1004	1.0372	1.9445	Noun	124	1	3.3922	3	73.2	6	1	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_6504_finale_low3	3450	11450
1763	1762	blush	6830	136	115	127	110	2.6667	2.1367	1.371	2.0645	Noun	91	0.66912	3.4286	1	30	5	4	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_1763_blush_low1	3450	11450
3796	3795	consumer	13781	106	80	89	72	2.0784	2.0294	0.95374	1.9085	Noun	106	1	3.3212	3	86.29	8	2	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_3796_consumer_low3	3250	11250
7978	7977	handicap	29303	139	105	124	101	2.7255	2.1461	1.2518	2.0253	Noun	139	1	3.438	3	49	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_7978_handicap_low3	3500	11500
15276	15275	satellite	56546	798	388	726	357	15.6471	2.9025	4.6257	2.5899	Noun	798	1	4.1944	3	82.75	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_15276_satellite_high3	3500	11500
7642	7641	gravity	28271	351	265	298	238	6.8824	2.5465	3.1593	2.4249	Noun	351	1	3.8384	3	62.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_7642_gravity_high3	3350	11350
11987	11986	objective	44089	359	270	348	266	7.0392	2.5563	3.2189	2.433	Noun	229	0.63611	3.8481	3	73.38	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_11987_objective_high3	3300	11300
7416	7415	glitch	27507	103	77	102	76	2.0196	2.017	0.91798	1.8921	Noun	98	0.95146	3.3089	1	31.2	6	0	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_7416_glitch_low1	3500	11500
17272	17271	surgery	64048	1651	768	1514	749	32.3725	3.218	9.1559	2.8859	Noun	1648	1	4.5098	3	104.5	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_17272_surgery_high3	3450	11450
157	156	agony	1226	191	171	176	159	3.7451	2.2833	2.0386	2.2355	Noun	191	1	3.5751	3	19	5	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_157_agony_low3	3500	11500
167	166	aide	1278	103	81	87	70	2.0196	2.017	0.96567	1.9138	Noun	103	1	3.3089	1	13.67	4	8	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_167_aide_low1	3250	11250
19031	19030	waltz	71924	279	181	231	161	5.4706	2.4472	2.1578	2.2601	Noun	184	0.66426	3.739	1	25.75	5	0	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_19031_waltz_high1	3250	11250
7768	7767	guardian	28689	358	247	309	225	7.0196	2.5551	2.9447	2.3945	Noun	358	1	3.8469	3	40.14	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_7768_guardian_high3	3500	11500
3722	3721	condition	13296	1936	1375	1891	1360	37.9608	3.2871	16.3925	3.1386	Noun	1911	0.98913	4.579	3	142	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_3722_condition_high3	3300	11300
12168	12167	orb	44752	140	67	122	61	2.7451	2.1492	0.79876	1.8325	Noun	140	1	3.4411	1	1.5	3	1	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_12168_orb_low1	3250	11250
3089	3088	chef	10901	606	322	467	282	11.8824	2.7832	3.8388	2.5092	Noun	603	0.99669	4.075	1	9.33	4	1	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_3089_chef_high1	3250	11250
6765	6764	fog	25141	482	215	459	210	9.451	2.6839	2.5632	2.3345	Noun	477	0.99168	3.9758	1	6.5	3	14	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_6765_fog_high1	3350	11350
4493	4492	dart	16251	98	71	91	66	1.9216	1.9956	0.84645	1.8573	Noun	84	0.85714	3.2875	1	33	4	12	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_4493_dart_low1	3350	11350
14641	14640	republic	54202	286	165	71	49	5.6078	2.4579	1.9671	2.2201	Noun	285	0.9965	3.7497	3	58.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_14641_republic_high3	3200	11200
13086	13085	pinch	48167	312	261	277	233	6.1176	2.4955	3.1116	2.4183	Noun	158	0.50641	3.7874	1	45.75	5	5	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_13086_pinch_high1	3400	11400
13551	13550	pox	49579	75	54	74	53	1.4706	1.8808	0.64378	1.7404	Noun	76	1	3.1726	1	4.5	3	8	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_13551_pox_low1	3300	11300
5857	5856	envelope	21894	513	326	506	321	10.0588	2.711	3.8865	2.5145	Noun	512	1	4.0028	3	34.57	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_5857_envelope_high3	3200	11200
3675	3674	compliment	13062	523	461	512	451	10.2549	2.7193	5.4959	2.6646	Noun	411	0.78585	4.0112	3	81.67	10	1	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_3675_compliment_high3	3500	11500
18167	18166	translator	67375	115	77	106	71	2.2549	2.0645	0.91798	1.8921	Noun	114	1	3.3563	3	49.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_18167_translator_low3	3300	11300
15387	15386	schmuck	56947	234	168	194	145	4.5882	2.3711	2.0029	2.2279	Noun	150	0.64103	3.6629	1	18	7	0	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_15387_schmuck_high1	3450	11450
10742	10741	maverick	39554	134	32	24	22	2.6275	2.1303	0.3815	1.5185	Noun	120	0.89552	3.4222	3	75.14	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_10742_maverick_low3	3450	11450
5984	5983	eulogy	22399	84	42	80	42	1.6471	1.9294	0.50072	1.6335	Noun	84	1	3.2213	3	14.4	6	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_5984_eulogy_low3	3250	11250
3405	3404	club	12116	5038	2156	3698	1745	98.7843	3.7023	25.7034	3.3339	Noun	4959	0.99379	4.9942	1	11.33	4	2	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_3405_club_high1	3450	11450
1269	1268	basketball	5023	1091	420	1014	402	21.3922	3.0382	5.0072	2.6243	Noun	1086	0.99908	4.3301	3	11.56	10	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_1269_basketball_high3	3200	11200
10046	10045	lime	37309	168	123	143	109	3.2941	2.2279	1.4664	2.0934	Noun	168	1	3.5197	1	18.67	4	12	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_10046_lime_low1	3450	11450
16521	16520	specialty	61195	272	240	261	231	5.3333	2.4362	2.8612	2.382	Noun	272	1	3.728	3	36.38	9	1	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_16521_specialty_high3	3200	11200
13332	13331	poisoning	48885	302	226	298	224	5.9216	2.4814	2.6943	2.356	Noun	213	0.7053	3.7733	3	204.25	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_13332_poisoning_high3	3400	11400
13916	13915	puff	51117	227	168	174	144	4.451	2.3579	2.0029	2.2279	Noun	187	0.82379	3.6498	1	11.33	4	6	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_13916_puff_low1	3350	11350
7932	7931	hall	29177	2649	1573	1798	1248	51.9412	3.4232	18.753	3.197	Noun	2576	0.97318	4.7151	1	37.67	4	17	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_7932_hall_high1	3200	11200
3357	3356	clip	11978	290	222	257	201	5.6863	2.4639	2.6466	2.3483	Noun	183	0.63103	3.7557	1	11.33	4	5	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_3357_clip_high1	3200	11200
12923	12922	petition	47605	215	131	208	126	4.2157	2.3345	1.5618	2.1206	Noun	194	0.87783	3.6263	3	99.29	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_12923_petition_low3	3300	11300
16844	16843	stepmother	62361	216	132	182	129	4.2353	2.3365	1.5737	2.1239	Noun	216	1	3.6283	3	26.44	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_16844_stepmother_low3	3350	11350
4456	4455	dam	16102	293	124	227	101	5.7451	2.4683	1.4783	2.0969	Noun	270	0.93103	3.7602	1	6	3	11	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_4456_dam_high1	3300	11300
14743	14742	reunion	54747	450	270	433	263	8.8235	2.6542	3.2189	2.433	Noun	449	0.99778	3.946	3	76.83	7	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_14743_reunion_high3	3500	11500
15157	15156	sage	56148	89	63	57	49	1.7451	1.9542	0.75107	1.8062	Noun	77	0.875	3.2461	1	17	4	12	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_15157_sage_low1	3450	11450
1539	1538	bikini	6046	188	133	160	120	3.6863	2.2765	1.5856	2.1271	Noun	187	1	3.5683	3	56	6	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_1539_bikini_low3	3450	11450
14944	14943	role	55460	929	653	920	649	18.2157	2.9685	7.7849	2.8156	Noun	928	1	4.2603	1	31.33	4	14	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_14944_role_high1	3250	11250
289	288	allergy	1618	86	66	81	65	1.6863	1.9395	0.78684	1.8261	Noun	84	1	3.2314	3	27.83	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_289_allergy_low3	3300	11300
15333	15332	scalp	56749	188	141	177	135	3.6863	2.2765	1.681	2.1523	Noun	158	0.84492	3.5683	1	18.5	5	3	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_15333_scalp_low1	3200	11200
2173	2172	bronze	8068	143	99	90	68	2.8039	2.1584	1.1803	2	Noun	142	0.99301	3.4502	1	35.4	6	0	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_2173_bronze_low1	3300	11300
9627	9626	lad	36112	736	339	675	316	14.4314	2.8675	4.0415	2.5315	Noun	726	1	4.1593	1	10	3	20	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_9627_lad_high1	3250	11250
16186	16185	sleeve	59800	286	241	285	241	5.6078	2.4579	2.8732	2.3838	Noun	286	1	3.7497	1	27.6	6	0	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_16186_sleeve_high1	3300	11300
5520	5519	dynamite	20406	515	279	420	250	10.098	2.7126	3.3262	2.4472	Noun	471	0.91634	4.0045	3	47.86	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_5520_dynamite_high3	3350	11350
19226	19225	whiff	72666	127	112	123	109	2.4902	2.1072	1.3352	2.0531	Noun	117	0.936	3.399	1	21.25	5	0	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_19226_whiff_low1	3450	11450
8910	8909	infantry	33092	144	85	129	76	2.8235	2.1614	1.0134	1.9345	Noun	144	1	3.4532	3	53	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_8910_infantry_low3	3500	11500
9778	9777	lavender	36552	104	64	65	44	2.0392	2.0212	0.76299	1.8129	Noun	94	0.90385	3.313	3	75.71	8	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_9778_lavender_low3	3500	11500
9851	9850	ledge	36763	179	109	175	108	3.5098	2.2553	1.2995	2.0414	Noun	179	1	3.5471	1	24	5	4	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_9851_ledge_low1	3250	11250
4163	4162	crest	15150	107	67	69	50	2.098	2.0334	0.79876	1.8325	Noun	97	0.90654	3.3253	1	37.5	5	5	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_4163_crest_low1	3200	11200
13477	13476	position	49340	3676	2191	3613	2171	72.0784	3.5655	26.1206	3.3408	Noun	3602	0.9804	4.8573	3	92.29	8	1	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_13477_position_high3	3250	11250
11280	11279	monk	41444	376	150	239	124	7.3725	2.5763	1.7883	2.179	Noun	243	0.64628	3.8682	1	24.33	4	3	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_11280_monk_high1	3500	11500
2988	2987	champion	10558	1067	511	961	486	20.9216	3.0286	6.092	2.7093	Noun	953	0.89149	4.3204	3	62.43	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_2988_champion_high3	3250	11250
557	556	apartment	2610	4235	1774	4152	1755	83.0392	3.627	21.1493	3.2492	Noun	4230	1	4.9188	3	52.63	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_557_apartment_high3	3350	11350
8609	8608	hull	31420	215	114	165	96	4.2157	2.3345	1.3591	2.0607	Noun	165	0.76744	3.6263	1	28	4	14	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_8609_hull_low1	3300	11300
14291	14290	raspberry	52304	96	71	75	57	1.8824	1.9868	0.84645	1.8573	Noun	93	0.97895	3.2786	3	35.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_14291_raspberry_low3	3200	11200
16398	16397	solution	60725	807	636	788	628	15.8235	2.9074	7.5823	2.8041	Noun	808	1	4.1992	3	86.29	8	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_16398_solution_high3	3400	11400
8565	8564	hound	31260	257	167	197	134	5.0392	2.4116	1.9909	2.2253	Noun	235	0.92885	3.7035	1	38	5	7	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_8565_hound_high1	3300	11300
19472	19471	wrath	73636	199	148	163	130	3.902	2.301	1.7644	2.1732	Noun	199	1	3.5929	1	40.5	5	0	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_19472_wrath_low1	3450	11450
1201	1200	barbershop	4802	108	58	89	48	2.1176	2.0374	0.69146	1.7709	Noun	104	0.96296	3.3293	3	31.78	10	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_1201_barbershop_low3	3500	11500
10902	10901	messenger	40173	411	283	359	267	8.0588	2.6149	3.3739	2.4533	Noun	413	1	3.9067	3	62.88	9	0	1	high	high3	2	20	1	2	21	22	23	24	3	list3	list3_10902_messenger_high3	3500	11500
13282	13281	plug	48728	531	396	449	358	10.4118	2.7259	4.721	2.5988	Noun	290	0.54717	4.0177	1	11.67	4	3	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_13282_plug_high1	3350	11350
13620	13619	premium	49887	88	71	75	63	1.7255	1.9494	0.84645	1.8573	Noun	50	0.56818	3.2412	3	51.33	7	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_13620_premium_low3	3350	11350
18345	18344	truth	68015	9801	4193	9350	4095	192.1765	3.9913	49.9881	3.6226	Noun	9787	1	5.2831	1	30.75	5	0	1	high	high1	1	10	1	2	11	12	13	14	3	list3	list3_18345_truth_high1	3300	11300
17390	17389	syndicate	64577	102	66	83	62	2	2.0128	0.78684	1.8261	Noun	102	1	3.3047	3	49.38	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_17390_syndicate_low3	3200	11200
14913	14912	roar	55348	205	143	180	131	4.0196	2.3139	1.7048	2.1584	Noun	105	0.5122	3.6057	1	25	4	6	1	low	low1	3	30	1	2	31	32	33	34	3	list3	list3_14913_roar_low1	3400	11400
876	875	attendant	3741	158	119	139	108	3.098	2.2014	1.4187	2.0792	Noun	150	0.94937	3.4932	3	59	9	0	1	low	low3	4	40	1	2	41	42	43	44	3	list3	list3_876_attendant_low3	3500	11500
